Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
3/05/2014,2013-2014,36,Elche,Málaga,1,0
3/05/2014,2013-2014,36,Celta de Vigo,Osasuna,2,0
3/05/2014,2013-2014,36,Espanyol,Valladolid,0,1
4/05/2014,2013-2014,36,Betis,Almería,2,3
4/05/2014,2013-2014,36,Atlético de Madrid,Levante,0,2
4/05/2014,2013-2014,36,Villarreal,Sevilla,0,0
4/05/2014,2013-2014,36,Valencia,Real Madrid,2,2
5/05/2014,2013-2014,36,Granada,Real Sociedad,1,1
10/05/2014,2013-2014,37,Rayo Vallecano,Villarreal,0,4
10/05/2014,2013-2014,37,Valencia,Levante,0,2
11/05/2014,2013-2014,37,Real Sociedad,Athletic Club,1,1
11/05/2014,2013-2014,37,Málaga,Atlético de Madrid,1,1
11/05/2014,2013-2014,37,Barcelona,Elche,0,0
11/05/2014,2013-2014,37,Sevilla,Getafe,0,1
11/05/2014,2013-2014,37,Almería,Granada,2,0
11/05/2014,2013-2014,37,Valladolid,Betis,3,4
11/05/2014,2013-2014,37,Osasuna,Espanyol,1,1
11/05/2014,2013-2014,37,Real Madrid,Celta de Vigo,0,2
23/08/2014,2014-2015,1,Athletic Club,Málaga,0,1
23/08/2014,2014-2015,1,Valencia,Sevilla,1,1
23/08/2014,2014-2015,1,Deportivo de La Coruña,Granada,1,2
23/08/2014,2014-2015,1,Espanyol,Almería,1,1
24/08/2014,2014-2015,1,Real Sociedad,Eibar,0,1
24/08/2014,2014-2015,1,Getafe,Celta de Vigo,1,3
24/08/2014,2014-2015,1,Elche,Barcelona,0,3
24/08/2014,2014-2015,1,Villarreal,Levante,2,0
25/08/2014,2014-2015,1,Córdoba,Real Madrid,0,2
25/08/2014,2014-2015,1,Atlético de Madrid,Rayo Vallecano,0,0
29/08/2014,2014-2015,2,Almería,Getafe,0,1
29/08/2014,2014-2015,2,Málaga,Valencia,0,3
30/08/2014,2014-2015,2,Celta de Vigo,Córdoba,1,1
30/08/2014,2014-2015,2,Levante,Athletic Club,0,3
30/08/2014,2014-2015,2,Eibar,Atlético de Madrid,1,2
30/08/2014,2014-2015,2,Sevilla,Espanyol,2,1
31/08/2014,2014-2015,2,Barcelona,Villarreal,1,0
31/08/2014,2014-2015,2,Real Madrid,Real Sociedad,2,4
31/08/2014,2014-2015,2,Rayo Vallecano,Deportivo de La Coruña,2,2
31/08/2014,2014-2015,2,Granada,Elche,1,1
12/09/2014,2014-2015,3,Córdoba,Almería,1,1
13/09/2014,2014-2015,3,Athletic Club,Barcelona,0,2
13/09/2014,2014-2015,3,Real Sociedad,Celta de Vigo,2,2
13/09/2014,2014-2015,3,Levante,Málaga,0,0
13/09/2014,2014-2015,3,Atlético de Madrid,Real Madrid,2,1
14/09/2014,2014-2015,3,Elche,Rayo Vallecano,3,2
14/09/2014,2014-2015,3,Espanyol,Valencia,1,3
14/09/2014,2014-2015,3,Getafe,Sevilla,0,2
14/09/2014,2014-2015,3,Villarreal,Granada,0,0
15/09/2014,2014-2015,3,Deportivo de La Coruña,Eibar,1,0
19/09/2014,2014-2015,4,Eibar,Elche,2,0
20/09/2014,2014-2015,4,Real Madrid,Deportivo de La Coruña,8,2
20/09/2014,2014-2015,4,Granada,Athletic Club,1,0
20/09/2014,2014-2015,4,Celta de Vigo,Atlético de Madrid,2,2
20/09/2014,2014-2015,4,Málaga,Espanyol,2,2
21/09/2014,2014-2015,4,Almería,Real Sociedad,2,1
21/09/2014,2014-2015,4,Rayo Vallecano,Villarreal,2,4
21/09/2014,2014-2015,4,Sevilla,Córdoba,3,1
21/09/2014,2014-2015,4,Barcelona,Levante,5,0
22/09/2014,2014-2015,4,Valencia,Getafe,3,0
23/09/2014,2014-2015,5,Elche,Real Madrid,1,5
23/09/2014,2014-2015,5,Deportivo de La Coruña,Celta de Vigo,1,2
24/09/2014,2014-2015,5,Atlético de Madrid,Almería,1,0
24/09/2014,2014-2015,5,Villarreal,Eibar,1,1
24/09/2014,2014-2015,5,Athletic Club,Rayo Vallecano,1,2
24/09/2014,2014-2015,5,Real Sociedad,Sevilla,0,1
24/09/2014,2014-2015,5,Levante,Granada,1,0
24/09/2014,2014-2015,5,Barcelona,Málaga,0,0
25/09/2014,2014-2015,5,Getafe,Espanyol,0,2
25/09/2014,2014-2015,5,Córdoba,Valencia,0,3
26/09/2014,2014-2015,6,Celta de Vigo,Elche,1,0
27/09/2014,2014-2015,6,Real Madrid,Villarreal,2,0
27/09/2014,2014-2015,6,Granada,Barcelona,0,6
27/09/2014,2014-2015,6,Sevilla,Atlético de Madrid,0,4
27/09/2014,2014-2015,6,Eibar,Athletic Club,0,0
27/09/2014,2014-2015,6,Rayo Vallecano,Levante,2,0
28/09/2014,2014-2015,6,Málaga,Getafe,0,1
28/09/2014,2014-2015,6,Almería,Deportivo de La Coruña,1,0
28/09/2014,2014-2015,6,Valencia,Real Sociedad,1,1
28/09/2014,2014-2015,6,Espanyol,Córdoba,0,0
3/10/2014,2014-2015,7,Córdoba,Getafe,1,1
4/10/2014,2014-2015,7,Atlético de Madrid,Valencia,1,3
4/10/2014,2014-2015,7,Barcelona,Rayo Vallecano,2,0
4/10/2014,2014-2015,7,Levante,Eibar,3,3
4/10/2014,2014-2015,7,Elche,Almería,2,2
4/10/2014,2014-2015,7,Granada,Málaga,1,2
5/10/2014,2014-2015,7,Deportivo de La Coruña,Sevilla,1,4
5/10/2014,2014-2015,7,Villarreal,Celta de Vigo,3,1
5/10/2014,2014-2015,7,Real Sociedad,Espanyol,0,2
5/10/2014,2014-2015,7,Athletic Club,Real Madrid,0,5
17/10/2014,2014-2015,8,Rayo Vallecano,Granada,1,0
18/10/2014,2014-2015,8,Real Madrid,Levante,5,0
18/10/2014,2014-2015,8,Celta de Vigo,Athletic Club,1,1
18/10/2014,2014-2015,8,Eibar,Barcelona,0,3
18/10/2014,2014-2015,8,Málaga,Córdoba,2,1
19/10/2014,2014-2015,8,Espanyol,Atlético de Madrid,0,2
19/10/2014,2014-2015,8,Valencia,Deportivo de La Coruña,0,3
19/10/2014,2014-2015,8,Sevilla,Elche,2,0
19/10/2014,2014-2015,8,Almería,Villarreal,0,2
20/10/2014,2014-2015,8,Getafe,Real Sociedad,2,1
24/10/2014,2014-2015,9,Levante,Celta de Vigo,0,3
25/10/2014,2014-2015,9,Athletic Club,Almería,1,0
25/10/2014,2014-2015,9,Barcelona,Real Madrid,1,3
25/10/2014,2014-2015,9,Elche,Valencia,1,3
25/10/2014,2014-2015,9,Real Sociedad,Córdoba,1,1
25/10/2014,2014-2015,9,Granada,Eibar,1,1
26/10/2014,2014-2015,9,Rayo Vallecano,Málaga,0,4
26/10/2014,2014-2015,9,Deportivo de La Coruña,Espanyol,0,0
26/10/2014,2014-2015,9,Villarreal,Sevilla,1,2
26/10/2014,2014-2015,9,Atlético de Madrid,Getafe,1,0
31/10/2014,2014-2015,10,Getafe,Deportivo de La Coruña,2,1
1/11/2014,2014-2015,10,Real Madrid,Granada,4,0
1/11/2014,2014-2015,10,Córdoba,Atlético de Madrid,2,4
1/11/2014,2014-2015,10,Celta de Vigo,Barcelona,1,0
1/11/2014,2014-2015,10,Málaga,Real Sociedad,1,0
2/11/2014,2014-2015,10,Sevilla,Athletic Club,0,1
2/11/2014,2014-2015,10,Valencia,Villarreal,3,1
2/11/2014,2014-2015,10,Almería,Levante,1,2
2/11/2014,2014-2015,10,Espanyol,Elche,1,2
3/11/2014,2014-2015,10,Eibar,Rayo Vallecano,3,2
7/11/2014,2014-2015,11,Deportivo de La Coruña,Córdoba,0,0
8/11/2014,2014-2015,11,Barcelona,Almería,2,1
8/11/2014,2014-2015,11,Elche,Getafe,0,0
8/11/2014,2014-2015,11,Rayo Vallecano,Real Madrid,1,5
8/11/2014,2014-2015,11,Granada,Celta de Vigo,0,0
8/11/2014,2014-2015,11,Eibar,Málaga,1,2
9/11/2014,2014-2015,11,Levante,Sevilla,1,1
9/11/2014,2014-2015,11,Villarreal,Espanyol,1,1
9/11/2014,2014-2015,11,Athletic Club,Valencia,0,0
9/11/2014,2014-2015,11,Atlético de Madrid,Real Sociedad,1,2
21/11/2014,2014-2015,12,Espanyol,Athletic Club,1,3
22/11/2014,2014-2015,12,Málaga,Atlético de Madrid,1,3
22/11/2014,2014-2015,12,Real Madrid,Eibar,4,0
22/11/2014,2014-2015,12,Sevilla,Barcelona,1,5
22/11/2014,2014-2015,12,Real Sociedad,Deportivo de La Coruña,0,0
23/11/2014,2014-2015,12,Celta de Vigo,Rayo Vallecano,0,1
23/11/2014,2014-2015,12,Valencia,Levante,1,2
23/11/2014,2014-2015,12,Córdoba,Elche,2,2
23/11/2014,2014-2015,12,Getafe,Villarreal,1,2
24/11/2014,2014-2015,12,Almería,Granada,0,0
28/11/2014,2014-2015,13,Elche,Real Sociedad,0,3
29/11/2014,2014-2015,13,Athletic Club,Getafe,2,1
29/11/2014,2014-2015,13,Levante,Espanyol,1,2
29/11/2014,2014-2015,13,Real Madrid,Málaga,2,1
29/11/2014,2014-2015,13,Eibar,Celta de Vigo,1,0
30/11/2014,2014-2015,13,Deportivo de La Coruña,Atlético de Madrid,0,2
30/11/2014,2014-2015,13,Granada,Sevilla,1,5
30/11/2014,2014-2015,13,Villarreal,Córdoba,2,0
30/11/2014,2014-2015,13,Barcelona,Valencia,1,0
1/12/2014,2014-2015,13,Rayo Vallecano,Almería,1,0
6/12/2014,2014-2015,14,Atlético de Madrid,Elche,2,0
6/12/2014,2014-2015,14,Córdoba,Athletic Club,1,0
6/12/2014,2014-2015,14,Celta de Vigo,Real Madrid,0,3
6/12/2014,2014-2015,14,Málaga,Deportivo de La Coruña,1,0
7/12/2014,2014-2015,14,Sevilla,Rayo Vallecano,1,0
7/12/2014,2014-2015,14,Espanyol,Barcelona,1,5
7/12/2014,2014-2015,14,Real Sociedad,Villarreal,0,4
7/12/2014,2014-2015,14,Valencia,Granada,1,1
8/12/2014,2014-2015,14,Almería,Eibar,2,5
8/12/2014,2014-2015,14,Getafe,Levante,1,1
12/12/2014,2014-2015,15,Real Madrid,Almería,4,1
13/12/2014,2014-2015,15,Barcelona,Getafe,0,0
13/12/2014,2014-2015,15,Rayo Vallecano,Valencia,0,3
13/12/2014,2014-2015,15,Levante,Córdoba,0,0
13/12/2014,2014-2015,15,Celta de Vigo,Málaga,0,1
14/12/2014,2014-2015,15,Granada,Espanyol,1,2
14/12/2014,2014-2015,15,Eibar,Sevilla,0,0
14/12/2014,2014-2015,15,Villarreal,Atlético de Madrid,1,0
14/12/2014,2014-2015,15,Athletic Club,Real Sociedad,1,1
15/12/2014,2014-2015,15,Elche,Deportivo de La Coruña,0,1
19/12/2014,2014-2015,16,Almería,Celta de Vigo,1,0
20/12/2014,2014-2015,16,Córdoba,Barcelona,0,5
20/12/2014,2014-2015,16,Real Sociedad,Levante,1,1
20/12/2014,2014-2015,16,Valencia,Eibar,1,0
20/12/2014,2014-2015,16,Espanyol,Rayo Vallecano,3,1
21/12/2014,2014-2015,16,Deportivo de La Coruña,Villarreal,0,3
21/12/2014,2014-2015,16,Getafe,Granada,1,1
21/12/2014,2014-2015,16,Málaga,Elche,2,1
21/12/2014,2014-2015,16,Atlético de Madrid,Athletic Club,4,1
4/02/2015,2014-2015,16,Sevilla,Real Madrid,1,2
3/01/2015,2014-2015,17,Levante,Atlético de Madrid,1,3
3/01/2015,2014-2015,17,Celta de Vigo,Sevilla,0,1
3/01/2015,2014-2015,17,Villarreal,Elche,2,2
3/01/2015,2014-2015,17,Athletic Club,Deportivo de La Coruña,0,1
3/01/2015,2014-2015,17,Almería,Málaga,2,1
4/01/2015,2014-2015,17,Rayo Vallecano,Getafe,2,1
4/01/2015,2014-2015,17,Real Madrid,Valencia,1,2
4/01/2015,2014-2015,17,Eibar,Espanyol,2,1
4/01/2015,2014-2015,17,Barcelona,Real Sociedad,0,1
5/01/2015,2014-2015,17,Granada,Córdoba,0,2
9/01/2015,2014-2015,18,Deportivo de La Coruña,Levante,0,0
10/01/2015,2014-2015,18,Espanyol,Real Madrid,0,3
10/01/2015,2014-2015,18,Villarreal,Málaga,1,1
10/01/2015,2014-2015,18,Valencia,Celta de Vigo,1,1
10/01/2015,2014-2015,18,Getafe,Eibar,1,2
11/01/2015,2014-2015,18,Sevilla,Almería,2,0
11/01/2015,2014-2015,18,Elche,Athletic Club,2,1
11/01/2015,2014-2015,18,Real Sociedad,Granada,1,1
11/01/2015,2014-2015,18,Atlético de Madrid,Barcelona,1,3
12/01/2015,2014-2015,18,Córdoba,Rayo Vallecano,1,0
16/01/2015,2014-2015,19,Eibar,Córdoba,1,1
17/01/2015,2014-2015,19,Rayo Vallecano,Real Sociedad,1,0
17/01/2015,2014-2015,19,Almería,Valencia,2,3
17/01/2015,2014-2015,19,Athletic Club,Villarreal,0,2
17/01/2015,2014-2015,19,Celta de Vigo,Espanyol,0,1
18/01/2015,2014-2015,19,Real Madrid,Getafe,3,0
18/01/2015,2014-2015,19,Granada,Atlético de Madrid,0,2
18/01/2015,2014-2015,19,Barcelona,Deportivo de La Coruña,4,0
18/01/2015,2014-2015,19,Levante,Elche,0,1
18/01/2015,2014-2015,19,Málaga,Sevilla,0,2
24/01/2015,2014-2015,20,Real Madrid,Córdoba,2,1
24/01/2015,2014-2015,20,Barcelona,Elche,6,0
24/01/2015,2014-2015,20,Rayo Vallecano,Atlético de Madrid,1,3
24/01/2015,2014-2015,20,Eibar,Real Sociedad,0,1
24/01/2015,2014-2015,20,Levante,Villarreal,0,1
25/01/2015,2014-2015,20,Granada,Deportivo de La Coruña,2,2
25/01/2015,2014-2015,20,Málaga,Athletic Club,1,1
25/01/2015,2014-2015,20,Almería,Espanyol,0,3
25/01/2015,2014-2015,20,Sevilla,Valencia,1,3
26/01/2015,2014-2015,20,Celta de Vigo,Getafe,1,2
30/01/2015,2014-2015,21,Deportivo de La Coruña,Rayo Vallecano,2,1
31/01/2015,2014-2015,21,Real Sociedad,Real Madrid,1,4
31/01/2015,2014-2015,21,Atlético de Madrid,Eibar,3,1
31/01/2015,2014-2015,21,Elche,Granada,0,1
31/01/2015,2014-2015,21,Córdoba,Celta de Vigo,0,1
1/02/2015,2014-2015,21,Athletic Club,Levante,2,0
1/02/2015,2014-2015,21,Getafe,Almería,0,1
1/02/2015,2014-2015,21,Espanyol,Sevilla,2,3
1/02/2015,2014-2015,21,Villarreal,Barcelona,2,3
2/02/2015,2014-2015,21,Valencia,Málaga,0,1
6/02/2015,2014-2015,22,Eibar,Deportivo de La Coruña,0,2
7/02/2015,2014-2015,22,Real Madrid,Atlético de Madrid,0,4
7/02/2015,2014-2015,22,Granada,Villarreal,0,2
7/02/2015,2014-2015,22,Málaga,Levante,1,4
7/02/2015,2014-2015,22,Celta de Vigo,Real Sociedad,1,1
8/02/2015,2014-2015,22,Almería,Córdoba,2,1
8/02/2015,2014-2015,22,Sevilla,Getafe,1,2
8/02/2015,2014-2015,22,Valencia,Espanyol,2,1
8/02/2015,2014-2015,22,Barcelona,Athletic Club,5,2
9/02/2015,2014-2015,22,Rayo Vallecano,Elche,0,2
13/02/2015,2014-2015,23,Real Sociedad,Almería,2,2
14/02/2015,2014-2015,23,Córdoba,Sevilla,0,3
14/02/2015,2014-2015,23,Deportivo de La Coruña,Real Madrid,0,2
14/02/2015,2014-2015,23,Athletic Club,Granada,0,0
14/02/2015,2014-2015,23,Espanyol,Málaga,2,0
15/02/2015,2014-2015,23,Getafe,Valencia,0,1
15/02/2015,2014-2015,23,Levante,Barcelona,0,5
15/02/2015,2014-2015,23,Villarreal,Rayo Vallecano,0,2
15/02/2015,2014-2015,23,Atlético de Madrid,Celta de Vigo,0,2
16/02/2015,2014-2015,23,Elche,Eibar,1,0
20/02/2015,2014-2015,24,Espanyol,Getafe,1,2
21/02/2015,2014-2015,24,Málaga,Barcelona,1,0
21/02/2015,2014-2015,24,Valencia,Córdoba,2,1
21/02/2015,2014-2015,24,Almería,Atlético de Madrid,0,3
21/02/2015,2014-2015,24,Celta de Vigo,Deportivo de La Coruña,2,0
22/02/2015,2014-2015,24,Sevilla,Real Sociedad,3,4
22/02/2015,2014-2015,24,Rayo Vallecano,Athletic Club,0,1
22/02/2015,2014-2015,24,Eibar,Villarreal,0,1
22/02/2015,2014-2015,24,Real Madrid,Elche,2,0
23/02/2015,2014-2015,24,Granada,Levante,1,2
27/02/2015,2014-2015,25,Córdoba,Espanyol,0,1
28/02/2015,2014-2015,25,Barcelona,Granada,3,1
28/02/2015,2014-2015,25,Levante,Rayo Vallecano,2,4
28/02/2015,2014-2015,25,Deportivo de La Coruña,Almería,0,0
28/02/2015,2014-2015,25,Getafe,Málaga,2,3
1/03/2015,2014-2015,25,Real Sociedad,Valencia,0,2
1/03/2015,2014-2015,25,Athletic Club,Eibar,1,0
1/03/2015,2014-2015,25,Atlético de Madrid,Sevilla,0,0
1/03/2015,2014-2015,25,Villarreal,Real Madrid,1,1
2/03/2015,2014-2015,25,Elche,Celta de Vigo,1,1
6/03/2015,2014-2015,26,Eibar,Levante,1,2
7/03/2015,2014-2015,26,Sevilla,Deportivo de La Coruña,4,3
7/03/2015,2014-2015,26,Real Madrid,Athletic Club,0,1
7/03/2015,2014-2015,26,Almería,Elche,0,1
7/03/2015,2014-2015,26,Málaga,Granada,0,1
8/03/2015,2014-2015,26,Rayo Vallecano,Barcelona,1,6
8/03/2015,2014-2015,26,Espanyol,Real Sociedad,0,1
8/03/2015,2014-2015,26,Celta de Vigo,Villarreal,1,4
8/03/2015,2014-2015,26,Valencia,Atlético de Madrid,1,1
9/03/2015,2014-2015,26,Getafe,Córdoba,2,1
13/03/2015,2014-2015,27,Deportivo de La Coruña,Valencia,0,2
14/03/2015,2014-2015,27,Atlético de Madrid,Espanyol,0,0
14/03/2015,2014-2015,27,Barcelona,Eibar,2,0
14/03/2015,2014-2015,27,Granada,Rayo Vallecano,1,3
14/03/2015,2014-2015,27,Athletic Club,Celta de Vigo,2,1
15/03/2015,2014-2015,27,Villarreal,Almería,0,0
15/03/2015,2014-2015,27,Córdoba,Málaga,0,2
15/03/2015,2014-2015,27,Elche,Sevilla,0,3
15/03/2015,2014-2015,27,Levante,Real Madrid,0,2
16/03/2015,2014-2015,27,Real Sociedad,Getafe,1,0
20/03/2015,2014-2015,28,Valencia,Elche,4,0
21/03/2015,2014-2015,28,Getafe,Atlético de Madrid,0,2
21/03/2015,2014-2015,28,Málaga,Rayo Vallecano,0,1
21/03/2015,2014-2015,28,Celta de Vigo,Levante,1,0
21/03/2015,2014-2015,28,Almería,Athletic Club,1,2
21/03/2015,2014-2015,28,Eibar,Granada,0,0
22/03/2015,2014-2015,28,Espanyol,Deportivo de La Coruña,0,0
22/03/2015,2014-2015,28,Sevilla,Villarreal,2,0
22/03/2015,2014-2015,28,Córdoba,Real Sociedad,1,3
22/03/2015,2014-2015,28,Real Madrid,Barcelona,1,2
3/04/2015,2014-2015,29,Rayo Vallecano,Eibar,2,1
4/04/2015,2014-2015,29,Athletic Club,Sevilla,0,2
4/04/2015,2014-2015,29,Atlético de Madrid,Córdoba,2,0
4/04/2015,2014-2015,29,Levante,Almería,4,1
4/04/2015,2014-2015,29,Real Sociedad,Málaga,1,1
5/04/2015,2014-2015,29,Granada,Real Madrid,1,9
5/04/2015,2014-2015,29,Villarreal,Valencia,0,0
5/04/2015,2014-2015,29,Deportivo de La Coruña,Getafe,1,2
5/04/2015,2014-2015,29,Barcelona,Celta de Vigo,1,0
6/04/2015,2014-2015,29,Elche,Espanyol,1,1
7/04/2015,2014-2015,30,Real Sociedad,Atlético de Madrid,0,2
7/04/2015,2014-2015,30,Sevilla,Levante,2,1
7/04/2015,2014-2015,30,Málaga,Eibar,0,1
8/04/2015,2014-2015,30,Córdoba,Deportivo de La Coruña,1,1
8/04/2015,2014-2015,30,Almería,Barcelona,0,4
8/04/2015,2014-2015,30,Celta de Vigo,Granada,1,1
8/04/2015,2014-2015,30,Real Madrid,Rayo Vallecano,2,0
9/04/2015,2014-2015,30,Valencia,Athletic Club,1,1
9/04/2015,2014-2015,30,Getafe,Elche,1,0
9/04/2015,2014-2015,30,Espanyol,Villarreal,3,0
11/04/2015,2014-2015,31,Eibar,Real Madrid,0,3
11/04/2015,2014-2015,31,Atlético de Madrid,Málaga,2,2
11/04/2015,2014-2015,31,Barcelona,Sevilla,2,2
11/04/2015,2014-2015,31,Granada,Almería,0,3
11/04/2015,2014-2015,31,Rayo Vallecano,Celta de Vigo,1,6
12/04/2015,2014-2015,31,Villarreal,Getafe,1,1
12/04/2015,2014-2015,31,Athletic Club,Espanyol,0,1
12/04/2015,2014-2015,31,Deportivo de La Coruña,Real Sociedad,2,2
12/04/2015,2014-2015,31,Elche,Córdoba,2,0
13/04/2015,2014-2015,31,Levante,Valencia,0,3
17/04/2015,2014-2015,32,Espanyol,Levante,2,2
18/04/2015,2014-2015,32,Valencia,Barcelona,0,2
18/04/2015,2014-2015,32,Atlético de Madrid,Deportivo de La Coruña,2,1
18/04/2015,2014-2015,32,Málaga,Real Madrid,1,3
18/04/2015,2014-2015,32,Getafe,Athletic Club,0,4
19/04/2015,2014-2015,32,Almería,Rayo Vallecano,0,2
19/04/2015,2014-2015,32,Sevilla,Granada,1,1
19/04/2015,2014-2015,32,Córdoba,Villarreal,0,0
19/04/2015,2014-2015,32,Celta de Vigo,Eibar,1,0
20/04/2015,2014-2015,32,Real Sociedad,Elche,0,1
24/04/2015,2014-2015,33,Athletic Club,Córdoba,1,0
25/04/2015,2014-2015,33,Barcelona,Espanyol,2,0
25/04/2015,2014-2015,33,Elche,Atlético de Madrid,0,3
25/04/2015,2014-2015,33,Levante,Getafe,1,0
25/04/2015,2014-2015,33,Villarreal,Real Sociedad,0,0
26/04/2015,2014-2015,33,Deportivo de La Coruña,Málaga,1,1
26/04/2015,2014-2015,33,Eibar,Almería,0,2
26/04/2015,2014-2015,33,Rayo Vallecano,Sevilla,0,2
26/04/2015,2014-2015,33,Real Madrid,Celta de Vigo,4,2
27/04/2015,2014-2015,33,Granada,Valencia,0,4
28/04/2015,2014-2015,34,Getafe,Barcelona,0,6
28/04/2015,2014-2015,34,Real Sociedad,Athletic Club,1,1
28/04/2015,2014-2015,34,Córdoba,Levante,0,1
29/04/2015,2014-2015,34,Sevilla,Eibar,3,1
29/04/2015,2014-2015,34,Almería,Real Madrid,0,3
29/04/2015,2014-2015,34,Málaga,Celta de Vigo,0,1
29/04/2015,2014-2015,34,Deportivo de La Coruña,Elche,0,4
29/04/2015,2014-2015,34,Atlético de Madrid,Villarreal,1,0
30/04/2015,2014-2015,34,Valencia,Rayo Vallecano,1,1
30/04/2015,2014-2015,34,Espanyol,Granada,2,1
1/05/2015,2014-2015,35,Levante,Real Sociedad,0,3
2/05/2015,2014-2015,35,Barcelona,Córdoba,8,0
2/05/2015,2014-2015,35,Athletic Club,Atlético de Madrid,0,0
2/05/2015,2014-2015,35,Real Madrid,Sevilla,3,2
2/05/2015,2014-2015,35,Villarreal,Deportivo de La Coruña,1,1
3/05/2015,2014-2015,35,Rayo Vallecano,Espanyol,1,1
3/05/2015,2014-2015,35,Granada,Getafe,2,1
3/05/2015,2014-2015,35,Eibar,Valencia,1,3
3/05/2015,2014-2015,35,Elche,Málaga,2,1
4/05/2015,2014-2015,35,Celta de Vigo,Almería,2,2
8/05/2015,2014-2015,36,Espanyol,Eibar,2,0
9/05/2015,2014-2015,36,Córdoba,Granada,0,2
9/05/2015,2014-2015,36,Real Sociedad,Barcelona,0,2
9/05/2015,2014-2015,36,Valencia,Real Madrid,2,2
9/05/2015,2014-2015,36,Deportivo de La Coruña,Athletic Club,1,1
10/05/2015,2014-2015,36,Atlético de Madrid,Levante,2,2
10/05/2015,2014-2015,36,Elche,Villarreal,0,1
10/05/2015,2014-2015,36,Málaga,Almería,2,1
10/05/2015,2014-2015,36,Sevilla,Celta de Vigo,1,1
11/05/2015,2014-2015,36,Getafe,Rayo Vallecano,0,2
17/05/2015,2014-2015,37,Málaga,Villarreal,1,2
17/05/2015,2014-2015,37,Athletic Club,Elche,3,2
17/05/2015,2014-2015,37,Levante,Deportivo de La Coruña,0,2
17/05/2015,2014-2015,37,Barcelona,Atlético de Madrid,1,0
17/05/2015,2014-2015,37,Granada,Real Sociedad,3,0
17/05/2015,2014-2015,37,Rayo Vallecano,Córdoba,2,1
17/05/2015,2014-2015,37,Eibar,Getafe,1,1
17/05/2015,2014-2015,37,Real Madrid,Espanyol,4,1
17/05/2015,2014-2015,37,Celta de Vigo,Valencia,1,1
17/05/2015,2014-2015,37,Almería,Sevilla,1,2
21/08/2015,2015-2016,1,Sevilla,Málaga,0,0
22/08/2015,2015-2016,1,Real Sociedad,Deportivo de La Coruña,0,0
22/08/2015,2015-2016,1,Getafe,Espanyol,0,1
22/08/2015,2015-2016,1,Las Palmas,Atlético de Madrid,0,1
22/08/2015,2015-2016,1,Valencia,Rayo Vallecano,0,0
23/08/2015,2015-2016,1,Barcelona,Athletic Club,1,0
23/08/2015,2015-2016,1,Real Madrid,Sporting de Gijón,0,0
23/08/2015,2015-2016,1,Celta de Vigo,Levante,2,1
23/08/2015,2015-2016,1,Villarreal,Betis,1,1
24/08/2015,2015-2016,1,Eibar,Granada,3,1
28/08/2015,2015-2016,2,Espanyol,Villarreal,1,3
29/08/2015,2015-2016,2,Sporting de Gijón,Real Sociedad,0,0
29/08/2015,2015-2016,2,Málaga,Barcelona,0,1
29/08/2015,2015-2016,2,Rayo Vallecano,Celta de Vigo,0,3
29/08/2015,2015-2016,2,Betis,Real Madrid,0,5
30/08/2015,2015-2016,2,Athletic Club,Eibar,0,2
30/08/2015,2015-2016,2,Deportivo de La Coruña,Valencia,1,1
30/08/2015,2015-2016,2,Atlético de Madrid,Sevilla,3,0
30/08/2015,2015-2016,2,Levante,Las Palmas,0,0
30/08/2015,2015-2016,2,Granada,Getafe,2,1
11/09/2015,2015-2016,3,Sevilla,Levante,1,1
12/09/2015,2015-2016,3,Real Madrid,Espanyol,6,0
12/09/2015,2015-2016,3,Valencia,Sporting de Gijón,1,0
12/09/2015,2015-2016,3,Barcelona,Atlético de Madrid,2,1
12/09/2015,2015-2016,3,Real Sociedad,Betis,0,1
13/09/2015,2015-2016,3,Villarreal,Granada,3,1
13/09/2015,2015-2016,3,Getafe,Athletic Club,1,3
13/09/2015,2015-2016,3,Las Palmas,Celta de Vigo,3,3
13/09/2015,2015-2016,3,Eibar,Málaga,0,0
14/09/2015,2015-2016,3,Deportivo de La Coruña,Rayo Vallecano,3,1
18/09/2015,2015-2016,4,Málaga,Getafe,0,1
19/09/2015,2015-2016,4,Granada,Real Madrid,0,1
19/09/2015,2015-2016,4,Betis,Valencia,0,0
19/09/2015,2015-2016,4,Atlético de Madrid,Eibar,2,0
19/09/2015,2015-2016,4,Espanyol,Real Sociedad,3,2
20/09/2015,2015-2016,4,Celta de Vigo,Sevilla,2,1
20/09/2015,2015-2016,4,Sporting de Gijón,Deportivo de La Coruña,3,2
20/09/2015,2015-2016,4,Athletic Club,Villarreal,1,3
20/09/2015,2015-2016,4,Levante,Barcelona,1,4
20/09/2015,2015-2016,4,Rayo Vallecano,Las Palmas,1,0
22/09/2015,2015-2016,5,Valencia,Espanyol,0,1
22/09/2015,2015-2016,5,Getafe,Atlético de Madrid,0,2
22/09/2015,2015-2016,5,Real Sociedad,Granada,3,0
23/09/2015,2015-2016,5,Eibar,Levante,2,2
23/09/2015,2015-2016,5,Barcelona,Celta de Vigo,1,4
23/09/2015,2015-2016,5,Sporting de Gijón,Rayo Vallecano,1,2
23/09/2015,2015-2016,5,Real Madrid,Athletic Club,2,1
23/09/2015,2015-2016,5,Villarreal,Málaga,1,0
23/09/2015,2015-2016,5,Sevilla,Las Palmas,0,2
